Date,Equity
2023-08-25,199722.01658053914
2023-08-28,198511.73513121196
2023-08-29,198758.03732368688
2023-08-30,199299.63448632995
2023-08-31,200084.4123823601
2023-09-01,198994.6880884852
2023-09-04,199661.8880064746
2023-09-05,199948.14487668665
2023-09-06,200784.9339934095
2023-09-07,200423.2660931406
2023-09-08,200390.96705849006
2023-09-11,198776.62178753404
2023-09-12,198796.20060568658
2023-09-13,198378.98893781073
2023-09-14,198910.03644810696
2023-09-15,199638.60625669692
2023-09-18,197976.2455744811
2023-09-19,198110.08780577837
2023-09-20,196773.9791427835
2023-09-21,194679.9062337712
2023-09-22,195092.54077640796
2023-09-25,195233.14965330053
2023-09-26,194719.3126190294
2023-09-27,194811.14952897944
2023-09-28,194772.71059036485
2023-10-02,194920.6514444814
2023-10-03,194950.5526695376
2023-10-04,194866.2898158258
2023-10-05,195603.14763664643
2023-10-06,195263.53205157028
2023-10-11,195156.65854159667
2023-10-12,195490.87594716513
2023-10-13,195640.79585811892
2023-10-16,195052.57296421024
2023-10-17,195370.1969215606
2023-10-18,195112.63052487015
2023-10-19,194635.88145368444
2023-10-20,194192.60349050787
2023-10-23,193264.57439585277
2023-10-24,192934.12799749215
2023-10-25,192844.74761674608
2023-10-26,192354.48599410814
2023-10-27,192137.88262083527
2023-10-30,192531.74261395136
2023-10-31,191284.5802608579
2023-11-01,191324.64215228017
2023-11-02,192089.29836819388
2023-11-03,192476.26287119556
2023-11-06,194318.62681430022
2023-11-07,197956.7416707728
2023-11-08,199329.64433480834
2023-11-09,198086.35180239176
2023-11-10,195231.92438342422
2023-11-13,194215.04735455528
2023-11-14,194520.79004276672
2023-11-15,194939.73000744337
2023-11-16,194730.21792524998
2023-11-17,194127.81413758098
2023-11-20,194442.14901515245
2023-11-21,195038.74910433672
2023-11-22,195497.0179582754
2023-11-23,192414.19947938327
2023-11-24,192229.19507410526
2023-11-27,189836.7363192874
2023-11-28,193409.1201852982
2023-11-29,194301.94737781186
2023-11-30,193998.40047746882
2023-12-01,193867.57139674108
2023-12-04,195432.86912379012
2023-12-05,198457.06394946994
2023-12-06,198526.39572057885
2023-12-07,199148.7440009786
2023-12-08,203668.37676833625
2023-12-11,201443.8651224462
2023-12-12,203066.79849735182
2023-12-13,204545.3582811813
2023-12-14,204759.45087473077
2023-12-15,202598.0785707855
2023-12-18,202587.10427843852
2023-12-19,200242.97383982982
2023-12-20,199416.89702530243
2023-12-21,199351.121871646
2023-12-22,199743.96042604977
2023-12-25,198348.28959180674
2023-12-26,201264.7805669352
2023-12-27,202478.89453363683
2023-12-28,202186.02728117094
2023-12-29,200631.24309279214
2024-01-02,201611.350793232
2024-01-03,200085.68696615068
2024-01-04,200654.51234106033
2024-01-05,200726.64247394717
2024-01-08,199809.79565160847
2024-01-09,195977.30319009649
2024-01-10,192800.43611068753
2024-01-11,193554.65725410587
2024-01-12,192994.37916608344
2024-01-15,193562.24226294897
2024-01-16,193785.64354963292
2024-01-17,192896.17989207024
2024-01-18,194000.3079387327
2024-01-19,195469.601119215
2024-01-22,198695.8723905122
2024-01-23,199567.10096107732
2024-01-24,198679.08623998953
2024-01-25,199384.72071231337
2024-01-26,196727.7209914522
2024-01-29,198136.43853856105
2024-01-30,198869.34689516976
2024-01-31,196965.75814070657
2024-02-01,202693.83831809773
2024-02-02,206039.64133331645
2024-02-05,207318.1069357213
2024-02-15,214919.63434860055
2024-02-16,211673.00031709467
2024-02-19,207224.24755759543
2024-02-20,205328.00654373245
2024-02-21,203694.2149144965
2024-02-22,205190.54814822332
2024-02-23,205696.21534727074
2024-02-26,205289.73555482022
2024-02-27,201855.1076336528
2024-02-29,206908.08981786124
2024-03-01,210130.01783784395
2024-03-04,212383.3102759305
2024-03-05,217716.79786710266
2024-03-06,222601.68074363805
2024-03-07,220111.97938243573
2024-03-08,215664.42247694233
2024-03-11,217452.5495397801
2024-03-12,220965.7282263243
2024-03-13,219825.6462685364
2024-03-14,214165.9736478342
2024-03-15,212625.50474279828
2024-03-18,217840.57849356913
2024-03-19,218291.03165790444
2024-03-20,216402.68734552187
2024-03-21,219129.72795051668
2024-03-22,218491.2091625651
2024-03-25,218925.65003385898
2024-03-26,214400.9581860554
2024-03-27,215853.53593284654
2024-03-28,216506.69325801072
2024-03-29,217177.13204386336
2024-04-01,215282.23553573558
2024-04-02,221663.24921593082
2024-04-03,222250.11155993136
2024-04-08,221807.77983603135
2024-04-09,225431.99980602908
2024-04-10,223188.1164120847
2024-04-11,221469.85656705208
2024-04-12,225158.59427149416
2024-04-15,219744.7186536778
2024-04-16,212049.01848644202
2024-04-17,220270.89136476844
2024-04-18,223336.1875178199
2024-04-19,213729.2105956797
2024-04-22,206681.39514328318
2024-04-23,207836.5837316219
2024-04-24,213587.5431698818
2024-04-25,211586.90130419936
2024-04-26,213921.09316669195
2024-04-29,214324.85282714455
2024-04-30,213969.4570170552
2024-05-02,212966.1826655913
2024-05-03,214162.17283427756
2024-05-06,215106.36336061472
2024-05-07,215388.0487731927
2024-05-08,214238.24728656397
2024-05-09,212857.98051642015
2024-05-10,214167.14506350263
2024-05-13,213754.57977145526
2024-05-14,213761.51332266963
2024-05-15,215990.63482686508
2024-05-16,220266.27694334005
2024-05-17,217670.09436623764
2024-05-20,216773.39050169347
2024-05-21,214685.57650051912
2024-05-22,216504.0011286645
2024-05-23,216760.8474000555
2024-05-24,219370.21913914697
2024-05-27,223945.40897729545
2024-05-28,227505.98722237267
2024-05-29,224404.13083236734
2024-05-30,223227.01083093166
2024-05-31,218144.32956729227
2024-06-03,221012.57594268018
2024-06-04,218940.5883035204
2024-06-05,223266.80827548172
2024-06-06,225589.8607806595
2024-06-07,226643.7601583635
2024-06-11,218839.5961310627
2024-06-12,216675.31555108583
2024-06-13,220308.72446269396
2024-06-14,225841.2427444458
2024-06-17,224599.98623712317
2024-06-18,226036.4066773178
2024-06-19,225789.0352405998
2024-06-20,230549.23101645857
2024-06-21,229151.80413549638
2024-06-24,223967.43796328947
2024-06-25,225571.71251315673
2024-06-26,225441.00171565887
2024-06-27,223919.57225110772
2024-06-28,225481.09732286813
2024-07-01,224096.05871891402
2024-07-02,221398.30351520036
2024-07-03,224569.46306493838
2024-07-04,224341.0906270554
2024-07-05,222845.65395745143
2024-07-08,227343.79873036413
2024-07-09,230068.45103274187
2024-07-10,231648.3759147848
2024-07-11,232554.71718029777
2024-07-12,228123.3329369443
2024-07-15,229828.14812886534
2024-07-16,229042.84777703744
2024-07-17,229518.8761670176
2024-07-18,224590.67744911218
2024-07-19,220175.05529711614
2024-07-22,212050.29957319825
2024-07-23,217467.5587005548
2024-07-26,215854.15746901243
2024-07-29,214493.25296761625
2024-07-30,216972.18958119574
2024-07-31,217628.2728594919
2024-08-01,220857.48825344432
2024-08-02,214594.82895847748
2024-08-05,205357.14833075582
2024-08-06,206162.82075564124
2024-08-07,207752.4046453056
2024-08-08,206994.97774096957
2024-08-09,208495.44264016408
2024-08-12,209174.71675784566
2024-08-13,209103.16553294778
2024-08-14,209030.97895087738
2024-08-15,209088.4632974869
2024-08-16,209347.22402721315
2024-08-19,209312.29660280753
2024-08-20,209190.16531830214
2024-08-21,208967.7649153956
2024-08-22,208978.06521523386
2024-08-23,208942.82074282464
2024-08-26,209923.56527935644
2024-08-27,209790.32301274926
2024-08-28,210226.10887641806
2024-08-29,209778.6449066693
2024-08-30,209668.03585898367
2024-09-02,209688.97012825627
2024-09-03,209208.86361376185
2024-09-04,205293.7937298277
2024-09-05,205475.7242543306
2024-09-06,206178.47989934377
2024-09-09,205532.126920809
2024-09-10,204561.9495323119
2024-09-11,204859.55324531673
2024-09-12,207519.57548093802
2024-09-13,207033.39507647074
2024-09-16,207157.02680150158
2024-09-18,206132.8903272957
2024-09-19,208024.8981299445
2024-09-20,207840.57775609326
2024-09-23,207862.72810684683
2024-09-24,208360.17890003952
2024-09-25,208816.9546816355
2024-09-26,208355.1801752603
2024-09-27,209748.074118617
2024-09-30,206320.54954702104
2024-10-01,207612.00853731815
2024-10-04,201440.68412493114
2024-10-07,205154.48618485074
2024-10-08,203875.16039248463
2024-10-09,203920.84027110317
2024-10-11,202375.65866567154
2024-10-14,203792.96172203185
2024-10-15,203806.83709022385
2024-10-16,204444.3171630842
2024-10-17,205850.0305199652
2024-10-18,205469.9808254488
2024-10-21,208409.48177403762
2024-10-22,208427.460100803
2024-10-23,207985.9404798618
2024-10-24,204114.1716452369
2024-10-25,207233.942273521
2024-10-28,205778.21710333353
2024-10-29,200899.99834002584
2024-10-30,199753.92488464914
2024-11-01,201653.6229007653
2024-11-04,201964.7106985317
2024-11-05,203735.6261870554
2024-11-06,207407.5699080822
2024-11-07,208802.6622206153
2024-11-08,209454.46713825426
2024-11-11,207868.6762734575
2024-11-12,204984.00388384316
2024-11-13,205073.21398380076
2024-11-14,203849.10408575583
2024-11-15,202537.79595269926
2024-11-18,198032.20710499684
2024-11-19,203743.39103697622
2024-11-20,203254.28285209334
2024-11-21,206264.6129329573
2024-11-22,207326.02454395
2024-11-25,208177.70465268404
2024-11-26,206366.8667896378
2024-11-27,200713.5826929542
2024-11-28,200585.34133360963
2024-11-29,201858.38045854322
2024-12-02,204063.98314133036
2024-12-03,205458.35933704252
2024-12-04,207530.60788190772
2024-12-05,206931.36101394106
2024-12-06,207584.2490937895
2024-12-09,211368.2829323452
2024-12-10,208986.64378699844
2024-12-11,209009.28424752568
2024-12-12,209990.4912645556
2024-12-13,211459.04269326257
2024-12-16,211189.26323742294
2024-12-17,213339.68531399628
2024-12-18,213056.6114254403
2024-12-19,212297.16888947532
2024-12-20,209722.335301958
2024-12-23,212209.38473353922
2024-12-24,208922.5682903053
2024-12-25,209771.3900629344
2024-12-26,210671.60417038348
2024-12-27,214216.29532234505
2024-12-30,212081.7140161361
2024-12-31,213444.50159159547
2025-01-02,208848.26229998085
2025-01-03,210422.2371436761
2025-01-06,213275.20921660296
2025-01-07,213483.57709930337
2025-01-08,212267.2808017081
2025-01-09,208998.8489982942
2025-01-10,207269.64967506676
2025-01-13,202257.4869145873
2025-01-14,204242.93370957256
2025-01-15,203214.23369553997
2025-01-16,204264.62438776655
2025-01-17,205898.60593177096
2025-01-20,206429.05554327893
2025-01-21,206426.14565861403
2025-01-22,207428.85119658575
2025-02-03,204988.02553131094
2025-02-04,204128.18419849177
2025-02-05,205912.52328735538
2025-02-06,205453.79342314607
2025-02-07,204682.02980185612
2025-02-10,203915.46520973227
2025-02-11,204203.68928914482
2025-02-12,204531.1779097133
2025-02-13,204721.32408108632
2025-02-14,203508.05990877294
2025-02-17,204335.34608046408
2025-02-18,204597.86985173856
2025-02-19,207996.75280818035
2025-02-20,207320.55563590975
2025-02-21,210312.85060743443
2025-02-24,210876.76344403863
2025-02-25,210514.69388219388
2025-02-26,208295.19006974561
2025-02-27,206203.96862880755
2025-03-03,203014.72465321305
2025-03-04,204145.19285592725
2025-03-05,205418.4717047031
2025-03-06,203589.14811247625
2025-03-07,203515.3595134119
2025-03-10,205064.2658687964
2025-03-11,202342.7261412296
2025-03-12,205501.19507319303
2025-03-13,205371.74210651437
2025-03-14,207583.26936353135
2025-03-17,206788.64789304356
2025-03-18,206049.3588451051
2025-03-19,206154.20548843147
2025-03-20,208369.43550114048
2025-03-21,207972.6385406485
2025-03-24,207590.78035331555
2025-03-25,207119.8788819878
2025-03-26,207254.99326709635
2025-03-27,207104.51837415888
2025-03-28,206735.02539580534
2025-03-31,205903.21437724715
2025-04-01,206450.51651224474
2025-04-02,206517.46059325137
2025-04-07,204795.27764132997
2025-04-08,204270.65163114422
2025-04-09,203960.18307777596
2025-04-10,204294.53689435878
2025-04-11,204329.67490315187
2025-04-14,204336.57272837264
2025-04-15,204339.6955464377
2025-04-16,204346.81787692898
2025-04-17,204312.04182696578
2025-04-18,204397.89260946144
2025-04-21,204374.36205337642
2025-04-22,204224.82887853074
2025-04-23,204507.0698746561
2025-04-24,204368.66451970293
2025-04-25,204333.7912709789
