Date,Equity
2023-06-09,203721.89741757413
2023-06-12,199996.62497431156
2023-06-13,203673.52722527724
2023-06-14,206388.03494791876
2023-06-15,212173.84380209437
2023-06-16,212324.25609911798
2023-06-19,210756.86806200407
2023-06-20,210208.48701421375
2023-06-21,214861.29742617102
2023-06-26,211070.6041895499
2023-06-27,205112.1928069414
2023-06-28,206441.47178542108
2023-06-29,209245.23553853805
2023-06-30,213645.9034811254
2023-07-03,219982.09179214068
2023-07-04,228581.83723083808
2023-07-05,227489.27655104984
2023-07-06,226425.41177643696
2023-07-07,225614.9167993739
2023-07-10,228367.43593981213
2023-07-11,235715.6603514825
2023-07-12,242042.57206356074
2023-07-13,246907.95124296454
2023-07-14,252599.1306397337
2023-07-17,255145.81161523113
2023-07-18,254188.39921054142
2023-07-19,250813.44369106367
2023-07-20,257396.40353118084
2023-07-21,270181.0563152067
2023-07-24,275795.7975466618
2023-07-25,273941.7968065929
2023-07-26,273791.6462818746
2023-07-27,274583.19742755604
2023-07-28,282233.32072858
2023-07-31,274377.8023187503
2023-08-01,271732.8387134834
2023-08-02,255289.8817399242
2023-08-04,255218.81204088544
2023-08-07,265629.69990291115
2023-08-08,264773.71143492416
2023-08-09,264558.2834931554
2023-08-10,252970.34244953832
2023-08-11,256563.64069112562
2023-08-14,252687.81686472974
2023-08-15,261128.89699400743
2023-08-16,266517.7074742767
2023-08-17,271972.19090181147
2023-08-18,266654.29240658967
2023-08-21,269833.2959982882
2023-08-22,272513.55257925135
2023-08-23,274793.2309197722
2023-08-24,276244.34323436784
2023-08-25,272238.985222143
2023-08-28,270326.18977957667
2023-08-29,270184.5356030288
2023-08-30,270582.3375686904
2023-08-31,271214.6386340743
2023-09-01,269173.983251124
2023-09-04,269502.2382085501
2023-09-05,269848.33824973245
2023-09-06,270945.95408852794
2023-09-07,270959.1837832122
2023-09-08,270311.0250722464
2023-09-11,269100.89811099786
2023-09-12,269091.004723562
2023-09-13,269153.7119509098
2023-09-14,269885.48765891156
2023-09-15,270148.186388071
2023-09-18,269319.05281995866
2023-09-19,269623.57619855896
2023-09-20,267507.70989359985
2023-09-21,265448.4803082376
2023-09-22,265726.3092784374
2023-09-25,266293.867228677
2023-09-26,265612.5011288527
2023-09-27,266065.9858070597
2023-09-28,266299.1121510986
2023-10-02,266059.95918128896
2023-10-03,265898.44345612096
2023-10-04,265823.7209667064
2023-10-05,266338.89203544374
2023-10-06,266283.89799372334
2023-10-11,266393.43498736084
2023-10-12,266832.03124239185
2023-10-13,266852.0743762049
2023-10-16,266601.7515209697
2023-10-17,265435.16196051677
2023-10-18,263352.6856594042
2023-10-19,263857.24471806735
2023-10-20,263338.0944009474
2023-10-23,260820.56837170926
2023-10-24,260289.04798293803
2023-10-25,260237.91614172398
2023-10-26,258993.6187218494
2023-10-27,258163.7485930987
2023-10-30,259010.54520247685
2023-10-31,257749.82115932473
2023-11-01,258068.49355595917
2023-11-02,259497.6529559457
2023-11-03,260282.10913044258
2023-11-06,263075.6512239257
2023-11-07,267830.4521061943
2023-11-08,269320.7980305779
2023-11-09,268606.3553026452
2023-11-10,264858.1104042952
2023-11-13,263998.80394725455
2023-11-14,264261.3407760888
2023-11-15,262904.8483699063
2023-11-16,262822.14106943225
2023-11-17,265254.94029250176
2023-11-20,265061.67149077286
2023-11-21,265612.71464626037
2023-11-22,264518.9708867227
2023-11-23,261265.9412284091
2023-11-24,259792.40471036398
2023-11-27,256282.02897491472
2023-11-28,261192.29154570124
2023-11-29,262978.2018161347
2023-11-30,263310.8681510892
2023-12-01,264715.09080586204
2023-12-04,265856.1804881172
2023-12-05,269665.54521425674
2023-12-06,269357.65013538837
2023-12-07,272243.5908267839
2023-12-08,277553.49014601216
2023-12-11,272134.1980434019
2023-12-12,274908.4527270416
2023-12-13,275435.5233841175
2023-12-14,274324.3695600164
2023-12-15,273829.5141279763
2023-12-18,271704.587972354
2023-12-19,269158.9289277085
2023-12-20,269588.5055374735
2023-12-21,270683.4698670141
2023-12-22,272016.6347804268
2023-12-25,268063.28529446386
2023-12-26,271249.0005950221
2023-12-27,273954.0909362154
2023-12-28,274771.37022332556
2023-12-29,273579.18027334963
2024-01-02,274137.3064390599
2024-01-03,270918.9432496107
2024-01-04,271930.94119662174
2024-01-05,271893.1876564478
2024-01-08,270343.0497825455
2024-01-09,263390.8665608547
2024-01-10,259086.9475575694
2024-01-11,260483.88779519155
2024-01-12,259755.4837611749
2024-01-15,259990.5573572303
2024-01-16,260913.48223513807
2024-01-17,258909.02573544887
2024-01-18,260017.35637507512
2024-01-19,261452.10892151302
2024-01-22,264323.0284411257
2024-01-23,266228.4331806182
2024-01-24,264953.35803341266
2024-01-25,265569.02917604806
2024-01-26,262650.5097198293
2024-01-29,264404.2997008224
2024-01-30,265207.9650064129
2024-01-31,262387.8951119186
2024-02-01,269203.13150072936
2024-02-02,274785.06633924914
2024-02-05,277391.96329834784
2024-02-15,288923.71940035856
2024-02-16,283440.3207988337
2024-02-19,278176.2788833359
2024-02-20,276199.6175797774
2024-02-21,274195.5036251253
2024-02-22,276796.0375954045
2024-02-23,276361.39406414825
2024-02-26,277216.1659402062
2024-02-27,271862.62201067124
2024-02-29,278632.2542155524
2024-03-01,282570.6473440669
2024-03-04,285956.62468557473
2024-03-05,292992.78782205
2024-03-06,299640.4741811883
2024-03-07,296095.7501237942
2024-03-08,289912.4638209674
2024-03-11,292273.86824081803
2024-03-12,296021.11708352226
2024-03-13,293454.7499173828
2024-03-14,283871.35304250504
2024-03-15,281050.02364661003
2024-03-18,289654.21312377957
2024-03-19,290919.7654513391
2024-03-20,289700.73177997844
2024-03-21,291810.982049907
2024-03-22,289611.06320628576
2024-03-25,290377.71604841726
2024-03-26,284711.5111997124
2024-03-27,285749.5996882823
2024-03-28,287376.8220816812
2024-03-29,288004.7325599331
2024-04-01,286176.6873397028
2024-04-02,293527.0894608523
2024-04-03,294240.6506607912
2024-04-08,293205.2352231396
2024-04-09,297906.9775280239
2024-04-10,295774.5743189236
2024-04-11,294034.86872979073
2024-04-12,299333.5609895333
2024-04-15,290176.0267587405
2024-04-16,279394.3704931128
2024-04-17,289635.628429772
2024-04-18,294172.7068062443
2024-04-19,283271.2702771186
2024-04-22,273084.95966440585
2024-04-23,274357.1547419346
2024-04-24,284113.6736078719
2024-04-25,281511.9263150704
2024-04-26,284663.1156224669
2024-04-29,284703.26310712734
2024-04-30,283658.18868878484
2024-05-02,281618.16770788166
2024-05-03,282607.98053325294
2024-05-06,283442.17357173184
2024-05-07,283972.89650091436
2024-05-08,282635.0115595723
2024-05-09,281115.7546268914
2024-05-10,282512.37969196436
2024-05-13,282298.3228954192
2024-05-14,284086.2129615944
2024-05-15,286874.63520707365
2024-05-16,294046.6414856741
2024-05-17,290860.65849074855
2024-05-20,288890.98145928065
2024-05-21,285162.6937021129
2024-05-22,287181.8960001039
2024-05-23,287110.9183218283
2024-05-24,291745.69294931524
2024-05-27,297240.04039419803
2024-05-28,299765.67591505934
2024-05-29,295597.8212432151
2024-05-30,293341.20086263475
2024-05-31,287064.26241607824
2024-06-03,290708.20504434337
2024-06-04,288066.73446678976
2024-06-05,295198.76622013
2024-06-06,296999.1868865397
2024-06-07,298568.04359838576
2024-06-11,288992.9369321767
2024-06-12,285433.54901559616
2024-06-13,289369.0055697426
2024-06-14,295514.06109006307
2024-06-17,292571.1985060261
2024-06-18,294919.2386110618
2024-06-19,295197.9911323404
2024-06-20,298870.3195437722
2024-06-21,297141.32750128023
2024-06-24,291547.444235088
2024-06-25,292281.3270380417
2024-06-26,293308.7270269788
2024-06-27,292786.80244940415
2024-06-28,295472.26081857417
2024-07-01,292994.8982223135
2024-07-02,290098.5012721202
2024-07-03,294123.6998175884
2024-07-04,295188.31695628376
2024-07-05,291831.96707716945
2024-07-08,297561.0982252575
2024-07-09,300564.9537619305
2024-07-10,302747.9685885921
2024-07-11,305127.3388733539
2024-07-12,297820.5318517808
2024-07-15,299068.3888770444
2024-07-16,300328.4213770668
2024-07-17,303260.6858560066
2024-07-18,294304.4882446727
2024-07-19,291638.0728121928
2024-07-22,277599.8339470279
2024-07-23,285277.3506964943
2024-07-26,281865.2834834918
2024-07-29,278736.7575482408
2024-07-30,281655.2974320017
2024-07-31,282260.6397010719
2024-08-01,285593.65015546023
2024-08-02,277978.2634383011
2024-08-05,267430.1888163315
2024-08-06,268598.47522738745
2024-08-07,270758.48187858326
2024-08-08,269746.9827670368
2024-08-09,271731.68310066353
2024-08-12,272675.28443665383
2024-08-13,272569.39573104837
2024-08-14,272616.7117774188
2024-08-15,272699.1742721429
2024-08-16,273099.69054372737
2024-08-19,273066.9006822118
2024-08-20,272881.53694457334
2024-08-21,272386.20941886125
2024-08-22,272640.03583247075
2024-08-23,272815.58907048946
2024-08-26,274228.58155446994
2024-08-27,273764.5773606382
2024-08-28,273740.4389916568
2024-08-29,273632.71716526843
2024-08-30,273606.09878245136
2024-09-02,273077.08405138156
2024-09-03,272634.3684281036
2024-09-04,267556.12304937677
2024-09-05,268086.0274195721
2024-09-06,268405.2279323161
2024-09-09,267288.30804300384
2024-09-10,266289.4939850898
2024-09-11,266672.7467029365
2024-09-12,269560.1548062471
2024-09-13,269530.0984114635
2024-09-16,269112.66267649
2024-09-18,268830.65032214386
2024-09-19,271697.6281833595
2024-09-20,272307.2401465793
2024-09-23,272402.5640771233
2024-09-24,272769.4299001964
2024-09-25,273495.2496841174
2024-09-26,273619.9913609277
2024-09-27,274192.7631251862
2024-09-30,272620.84111733566
2024-10-01,272954.4678671786
2024-10-04,268037.9267858179
2024-10-07,271844.49910016725
2024-10-08,270729.8215299063
2024-10-09,270829.69903095294
2024-10-11,267902.16558651393
2024-10-14,270143.02782351186
2024-10-15,269329.40295769094
2024-10-16,270483.72483212664
2024-10-17,272387.7863790433
2024-10-18,271928.98939753673
2024-10-21,275970.0927040644
2024-10-22,275525.23436918017
2024-10-23,274808.5784825809
2024-10-24,270327.701996955
2024-10-25,274324.33474785497
2024-10-28,272544.5463329612
2024-10-29,266559.61656669097
2024-10-30,265642.7290674617
2024-11-01,264543.17115144565
2024-11-04,265342.0061950979
2024-11-05,267674.5490519199
2024-11-06,270932.8962037562
2024-11-07,272789.1184322217
2024-11-08,272980.9176268751
2024-11-11,271552.4816746038
2024-11-12,267389.98148611485
2024-11-13,267867.90325863264
2024-11-14,266428.0445037396
2024-11-15,264573.5186800603
2024-11-18,258628.53361603062
2024-11-19,265099.48856371135
2024-11-20,264874.5880878354
2024-11-21,268363.35842688865
2024-11-22,269088.7334191273
2024-11-25,271709.90738399
2024-11-26,267687.66636605025
2024-11-27,259195.5529587518
2024-11-28,259793.86143135504
2024-11-29,261428.2875369331
2024-12-02,264385.42613691185
2024-12-03,266228.187758348
2024-12-04,267857.14161825116
2024-12-05,265905.2295946989
2024-12-06,266177.226650404
2024-12-09,269669.2057628589
2024-12-10,266923.89145682735
2024-12-11,267569.8746928517
2024-12-12,268397.0741362199
2024-12-13,270289.7706001074
2024-12-16,270081.4580466767
2024-12-17,270624.76590588375
2024-12-18,269939.2815253409
2024-12-19,268932.05271345866
2024-12-20,266093.21557677246
2024-12-23,268383.54927755694
2024-12-24,264725.2140040992
