Date,Equity
2023-08-04,201780.40397455852
2023-08-07,206740.4079345357
2023-08-08,206687.88630623632
2023-08-09,205516.90489203582
2023-08-10,199020.79456316485
2023-08-11,200805.87636297048
2023-08-14,199040.84528409227
2023-08-15,203490.6963909244
2023-08-16,207803.52149119836
2023-08-17,210961.8168065073
2023-08-18,207454.5055317227
2023-08-21,209363.66403736357
2023-08-22,210559.05351392468
2023-08-23,212625.95824845537
2023-08-24,213945.0686929661
2023-08-25,209761.35200638577
2023-08-28,207702.40815879757
2023-08-29,208144.23288247024
2023-08-30,208464.89621796858
2023-08-31,209952.3506505522
2023-09-01,206156.41843734827
2023-09-04,206841.50959496794
2023-09-05,207181.96823750017
2023-09-06,208853.93062326807
2023-09-07,208420.40270219024
2023-09-08,208044.1245928194
2023-09-11,206550.64179538324
2023-09-12,206550.5733094428
2023-09-13,206887.04271401238
2023-09-14,208262.1776122216
2023-09-15,208640.78138727724
2023-09-18,207666.59774572434
2023-09-19,207316.9352710217
2023-09-20,205116.8269363184
2023-09-21,202760.7624199336
2023-09-22,204198.19992616784
2023-09-25,205833.3206054821
2023-09-26,204981.3211639827
2023-09-27,205633.21783892397
2023-09-28,205950.2035457722
2023-10-02,206128.21987997057
2023-10-03,205388.648783015
2023-10-04,205319.91487186248
2023-10-05,205595.543517237
2023-10-06,205546.2907929128
2023-10-11,205374.4071369876
2023-10-12,205795.14809618075
2023-10-13,205781.6431435721
2023-10-16,205522.74138023463
2023-10-17,204829.40320981896
2023-10-18,203163.07724637276
2023-10-19,203181.75662524955
2023-10-20,202204.0556110668
2023-10-23,200515.2503181167
2023-10-24,200200.2400656846
2023-10-25,200112.402557123
2023-10-26,199437.49010622184
2023-10-27,199022.9330138643
2023-10-30,199677.02919302988
2023-10-31,198574.09487421025
2023-11-01,198706.2128869024
2023-11-02,199399.82597914385
2023-11-03,199522.59425409557
2023-11-06,199827.75611203094
2023-11-07,202048.85058127105
2023-11-08,202946.21464100736
2023-11-09,202309.73213889977
2023-11-10,199711.77350546324
2023-11-13,198595.5221058925
2023-11-14,198604.02392110197
2023-11-15,199730.77412052022
2023-11-16,199211.60160114113
2023-11-17,199528.0239053118
2023-11-20,199598.33544177853
2023-11-21,200014.56279250229
2023-11-22,199078.78092816484
2023-11-23,197605.48326911792
2023-11-24,197163.34484177898
2023-11-27,194846.51793159233
2023-11-28,197922.24194193902
2023-11-29,200035.39679317106
2023-11-30,199836.99982451653
2023-12-01,201057.45614246157
2023-12-04,201240.56153891704
2023-12-05,203955.70119107937
2023-12-06,203667.6738915616
2023-12-07,205615.9801360381
2023-12-08,209736.26639213954
2023-12-11,205912.56930280855
2023-12-12,207942.60594780016
2023-12-13,209255.98204529472
2023-12-14,207488.02340222782
2023-12-15,207138.9341084939
2023-12-18,205781.70557806984
2023-12-19,203216.908391498
2023-12-20,202341.73747225953
2023-12-21,202181.55301155412
2023-12-22,203626.8426874901
2023-12-25,200643.90806847851
2023-12-26,202282.16828885637
2023-12-27,203554.88063806188
2023-12-28,203032.87214976622
2023-12-29,202419.83345535482
2024-01-02,202277.4703711293
2024-01-03,199763.64126273053
2024-01-04,201221.60096668106
2024-01-05,200884.13206343653
2024-01-08,199632.58776505032
2024-01-09,194537.39774594372
2024-01-10,191458.2381637138
2024-01-11,192487.39671918115
2024-01-12,192186.90059659924
2024-01-15,192002.78436647842
2024-01-16,193145.79029919812
2024-01-17,191442.72290686448
2024-01-18,192253.86186736045
2024-01-19,193356.70629980584
2024-01-22,196726.56685802495
2024-01-23,199128.37338358152
2024-01-24,198061.1805830018
2024-01-25,198087.0634226646
2024-01-26,196357.61910840374
2024-01-29,198710.75933747285
2024-01-30,200032.69999217102
2024-01-31,199168.64061701793
2024-02-01,205910.40085120272
2024-02-02,208811.38069768995
2024-02-05,209845.8084558852
2024-02-15,215677.17136167546
2024-02-16,211943.2641372327
2024-02-19,209344.47108582262
2024-02-20,207377.96602553746
2024-02-21,205473.8291476962
2024-02-22,207177.0122602521
2024-02-23,206898.55713563407
2024-02-26,207066.02653662668
2024-02-27,203283.0052625322
2024-02-29,208412.30196202933
2024-03-01,211659.2876181206
2024-03-04,215436.71632570276
2024-03-05,219848.16989586258
2024-03-06,224181.3489719089
2024-03-07,222800.5369515383
2024-03-08,218063.5400213122
2024-03-11,219870.1051271358
2024-03-12,223363.6252236394
2024-03-13,222475.095265738
2024-03-14,215597.1482705772
2024-03-15,214030.94158595847
2024-03-18,220124.91110400524
2024-03-19,220607.04274427687
2024-03-20,219407.8360047479
2024-03-21,221216.0777420437
2024-03-22,219436.29018538218
2024-03-25,219972.40520612113
2024-03-26,215607.45186151328
2024-03-27,216446.44276829713
2024-03-28,217637.6774440238
2024-03-29,218151.29069249376
2024-04-01,216759.49140389514
2024-04-02,222346.06968268382
2024-04-03,223076.25892891648
2024-04-08,221966.64987297717
2024-04-09,225528.09043919633
2024-04-10,223913.46694644913
2024-04-11,222596.49394169208
2024-04-12,226609.17978144845
2024-04-15,219663.1243004408
2024-04-16,211451.424540789
2024-04-17,219208.704886437
2024-04-18,222643.05841354904
2024-04-19,214388.36446399183
2024-04-22,206673.75719197895
2024-04-23,207636.85802362236
2024-04-24,215205.98379608575
2024-04-25,213216.74514508626
2024-04-26,215568.79527231088
2024-04-29,215701.01309364563
2024-04-30,214912.30341957737
2024-05-02,213407.9372862961
2024-05-03,214431.69880138958
2024-05-06,214970.1421787538
2024-05-07,215815.57875025403
2024-05-08,214739.24922481785
2024-05-09,214250.4221598458
2024-05-10,216383.71552735422
2024-05-13,216899.04577348445
2024-05-14,218273.5752746439
2024-05-15,219588.64736781994
2024-05-16,226056.41822001632
2024-05-17,222431.34531049946
2024-05-20,221042.56900794248
2024-05-21,217875.59854128934
2024-05-22,220263.5831538325
2024-05-23,220100.12178504467
2024-05-24,223662.71179430382
2024-05-27,227839.30145875522
2024-05-28,230691.27143322022
2024-05-29,227735.77902490925
2024-05-30,226464.2176530172
2024-05-31,222037.39832135703
2024-06-03,224681.10463112307
2024-06-04,222464.07865122374
2024-06-05,228546.48487462456
2024-06-06,230139.77673417216
2024-06-07,232186.2125700414
2024-06-11,223317.9036709997
2024-06-12,220596.4859969354
