Date,Equity
2023-05-02,200301.0797780512
2023-05-03,200007.26690234078
2023-05-04,200186.3576327363
2023-05-05,199880.16542341944
2023-05-08,200331.04786402817
2023-05-09,200039.7245342547
2023-05-10,199662.62886327604
2023-05-11,199124.03883073627
2023-05-12,199697.15911269875
2023-05-15,199604.1934000083
2023-05-16,200130.7077691725
2023-05-17,200545.47642366844
2023-05-18,201148.26189979128
2023-05-19,204459.24707754338
2023-05-22,203858.22600277892
2023-05-23,206399.71661392823
2023-05-24,206063.218489825
2023-05-25,211676.59057468027
2023-05-26,210698.863256606
2023-05-29,215061.82554556328
2023-05-30,212935.92028596648
2023-05-31,214315.6619875862
2023-06-01,219162.710083461
2023-06-02,223977.30362261855
2023-06-05,224089.52699501527
2023-06-06,223701.88767316449
2023-06-07,229648.6915913507
2023-06-08,223221.4766263557
2023-06-09,230742.98591407647
2023-06-12,229070.03520783526
2023-06-13,236855.43776493403
2023-06-14,239474.9479606964
2023-06-15,248901.19905537693
2023-06-16,252965.1841611549
2023-06-19,250978.75935028098
2023-06-20,250369.23763220813
2023-06-21,253471.55976078834
2023-06-26,249164.07347634106
2023-06-27,239909.36117442648
2023-06-28,241000.7033047498
2023-06-29,244784.22253019267
2023-06-30,248231.0109875808
2023-07-03,255330.9637665638
2023-07-04,267822.356579966
2023-07-05,266389.0270461245
2023-07-06,263771.5031301848
2023-07-07,261263.05721277813
2023-07-10,266208.61927012913
2023-07-11,276967.35894205695
2023-07-12,284351.0868004179
2023-07-13,289362.5473536049
2023-07-14,294155.87044623133
2023-07-17,295287.1191932559
2023-07-18,293527.3686285813
2023-07-19,289228.908123299
2023-07-20,297211.9656891218
2023-07-21,312066.2069189156
2023-07-24,318232.07129889174
2023-07-25,313738.1664571594
2023-07-26,313205.1070820944
2023-07-27,312168.1973827891
2023-07-28,318857.5750751157
2023-07-31,310151.11238638667
2023-08-01,305623.0161469801
2023-08-02,284918.8059764144
2023-08-04,285977.9824089943
2023-08-07,300579.7702299868
2023-08-08,298680.3172355191
2023-08-09,298584.14303423563
2023-08-10,285821.94135478174
2023-08-11,289108.47650771495
2023-08-14,284635.92007517006
2023-08-15,294663.6560983158
2023-08-16,301802.71491165354
2023-08-17,307551.77618434676
2023-08-18,301154.1005387609
2023-08-21,304095.4014212829
2023-08-22,308635.3264063069
2023-08-23,311071.49743711046
2023-08-24,311844.4921036726
2023-08-25,306909.8328353827
2023-08-28,304147.9015313603
2023-08-29,304534.24610139476
2023-08-30,304405.93398819707
2023-08-31,304426.68885835586
2023-09-01,302327.43962763704
2023-09-04,302921.3851222755
2023-09-05,303171.46788152616
2023-09-06,304501.65011521045
2023-09-07,304219.74059221137
2023-09-08,303886.0441697897
2023-09-11,302741.6424564238
2023-09-12,303211.95358280913
2023-09-13,303590.7285431631
2023-09-14,304553.02447900793
2023-09-15,304848.34730691224
2023-09-18,303789.2241824297
2023-09-19,304111.208294034
2023-09-20,301120.5111419154
2023-09-21,298453.15941424645
2023-09-22,299303.48606152774
2023-09-25,300434.81723164354
2023-09-26,299486.33176368184
2023-09-27,300051.6591290154
2023-09-28,300419.9259481518
2023-10-02,300148.66016164096
2023-10-03,300011.7444415171
2023-10-04,299889.35372575326
2023-10-05,300512.86895421677
2023-10-06,300238.4136056934
2023-10-11,300074.94133714575
2023-10-12,300560.7743372299
2023-10-13,300787.316161519
2023-10-16,299541.0271605698
2023-10-17,298238.6246587914
2023-10-18,294714.3015989742
2023-10-19,294776.0279141039
2023-10-20,294369.98221394327
2023-10-23,293122.76449867507
2023-10-24,293109.48296447156
2023-10-25,292789.8338730383
2023-10-26,291098.3315139031
2023-10-27,291775.4677164249
2023-10-30,291905.66112508916
2023-10-31,290412.15425050823
2023-11-01,290779.0099567168
2023-11-02,292417.09998670564
2023-11-03,293899.9272351064
2023-11-06,296359.9834072365
2023-11-07,302856.58547850914
2023-11-08,304059.77132809046
2023-11-09,302845.68889550364
2023-11-10,300355.3859334499
2023-11-13,297818.76520516246
2023-11-14,299003.80853898474
2023-11-15,297518.2288893323
2023-11-16,296261.88432170975
2023-11-17,296143.92701092444
2023-11-20,296452.23074156337
2023-11-21,298388.3616111186
2023-11-22,297722.33933690656
2023-11-23,295149.84599182307
2023-11-24,294443.5808825882
2023-11-27,289913.0559877015
2023-11-28,294607.873278136
2023-11-29,297008.00880831666
2023-11-30,296814.3967922222
2023-12-01,298047.4667941865
2023-12-04,298726.7436737276
2023-12-05,302939.9038745192
2023-12-06,305427.7689319708
2023-12-07,309004.4521813141
2023-12-08,315002.0665564344
2023-12-11,309672.0579055489
2023-12-12,314975.1733219071
2023-12-13,314084.04795539705
2023-12-14,312630.8856416492
2023-12-15,309514.59336883615
2023-12-18,306315.06759256846
2023-12-19,302619.74304196617
2023-12-20,300971.7162135606
2023-12-21,298522.3468675348
2023-12-22,301025.2289371618
2023-12-25,297733.0255202871
2023-12-26,299713.8849909227
2023-12-27,301350.1248917637
2023-12-28,300993.9243920945
2023-12-29,299478.09363681555
2024-01-02,299743.2604777755
2024-01-03,297281.6194400997
2024-01-04,298144.00949902274
2024-01-05,298587.39613960474
2024-01-08,296679.91827059234
2024-01-09,290505.9774914886
2024-01-10,284883.095307527
2024-01-11,286044.0577320215
2024-01-12,284948.2549414027
2024-01-15,284008.21535659
2024-01-16,284121.79996474116
2024-01-17,281877.0022734811
2024-01-18,283729.90258161013
2024-01-19,286725.8487513387
2024-01-22,292299.2410541454
2024-01-23,293849.725430642
2024-01-24,292629.38233849744
2024-01-25,293349.5849531536
2024-01-26,290150.8619329592
2024-01-29,292508.2958065305
2024-01-30,295281.8057685531
2024-01-31,294011.18624134583
2024-02-01,303427.35867546086
2024-02-02,309445.6032159141
2024-02-05,312045.43428044044
2024-02-15,324257.92456616106
2024-02-16,318076.25071840826
2024-02-19,312154.35067284864
2024-02-20,309892.28616969637
2024-02-21,307546.0026388705
2024-02-22,310169.9426829236
2024-02-23,309862.17899991863
2024-02-26,310596.61756765534
2024-02-27,304778.5253974454
2024-02-29,312394.0847297548
2024-03-01,317222.50033098145
2024-03-04,322862.7230961045
2024-03-05,329471.81655917835
2024-03-06,335957.937928593
2024-03-07,333909.52278590144
2024-03-08,326837.96043258253
2024-03-11,329543.0127258034
2024-03-12,334786.21275459364
2024-03-13,333445.35207434837
2024-03-14,323132.38735614857
2024-03-15,320784.2585281516
2024-03-18,329917.6651891625
2024-03-19,330639.9545185792
2024-03-20,328843.06362794957
2024-03-21,331553.06435957114
2024-03-22,328885.20791350113
2024-03-25,329689.0190298348
2024-03-26,323147.06623094477
2024-03-27,324404.457193123
2024-03-28,326189.9490042886
2024-03-29,326959.73182865273
2024-04-01,324873.73305147723
2024-04-02,333246.76070190204
2024-04-03,334341.1678161745
2024-04-08,332678.1006688054
2024-04-09,338015.9068545609
2024-04-10,335595.943595544
2024-04-11,333622.09783282096
2024-04-12,339636.2230231245
2024-04-15,329225.6425286
2024-04-16,316918.14574186795
2024-04-17,328544.5658503743
2024-04-18,333691.9010340425
2024-04-19,321319.9602745781
2024-04-22,309757.49853964045
2024-04-23,311200.96942547767
2024-04-24,322272.6019009707
2024-04-25,319321.43868330715
2024-04-26,322895.5178136845
2024-04-29,322940.958297182
2024-04-30,321754.3274721501
2024-05-02,319437.00523446966
2024-05-03,320560.7035675618
2024-05-06,321505.75508250657
2024-05-07,322108.7372495821
2024-05-08,320591.0427047598
2024-05-09,318867.6170634496
2024-05-10,320451.91441546235
2024-05-13,320208.9679054598
2024-05-14,322237.35380229075
2024-05-15,325400.26574274217
2024-05-16,333535.437399774
2024-05-17,329921.5879108814
2024-05-20,327687.39414144907
2024-05-21,323458.4250568648
2024-05-22,325748.7918406662
2024-05-23,325668.27259608044
2024-05-24,330925.4683070219
2024-05-27,337157.6768708233
2024-05-28,340022.4868209102
2024-05-29,335294.91114634636
2024-05-30,332735.23684221634
2024-05-31,325615.34202642005
2024-06-03,329748.64878678945
2024-06-04,326752.44343127514
2024-06-05,334842.26702811214
2024-06-06,336884.46634019585
2024-06-07,338664.01885791804
2024-06-11,327803.03296449914
2024-06-12,323765.6413153666
2024-06-13,328229.60144359095
2024-06-14,335199.9086456773
2024-06-17,331861.83712247486
2024-06-18,334525.2008964006
2024-06-19,334841.38837579044
2024-06-20,339006.88646129426
2024-06-21,337045.7059442801
2024-06-24,330700.5966644258
2024-06-25,331533.0337003352
2024-06-26,332698.4047166782
2024-06-27,332106.3947614844
2024-06-28,335152.4932078808
2024-07-01,332342.43108891556
2024-07-02,329057.07118307584
2024-07-03,333622.825535609
2024-07-04,334830.41475098947
2024-07-05,331023.3293673904
2024-07-08,337521.86165829224
2024-07-09,340929.1115139091
2024-07-10,343405.2894085248
2024-07-11,346104.1864368649
2024-07-12,337816.12202675187
2024-07-15,339231.5567707861
2024-07-16,340660.8045769049
2024-07-17,343986.85420096683
2024-07-18,333827.8924756515
2024-07-19,330803.3969033387
2024-07-22,314879.90322562936
2024-07-23,323588.46749940154
2024-07-26,319718.1784660249
2024-07-29,316169.5089270372
2024-07-30,319479.9917469682
2024-07-31,320166.62930010905
2024-08-01,323947.24499980855
2024-08-02,315309.15347205126
2024-08-05,303344.5331347346
2024-08-06,304669.7143761021
2024-08-07,307119.7973870044
2024-08-08,305972.45990427816
2024-08-09,308223.6938905969
2024-08-12,309294.0155368814
2024-08-13,309173.9066424722
2024-08-14,309227.5768879533
2024-08-15,309321.1137032911
2024-08-16,309775.4169565948
2024-08-19,309738.2236277652
2024-08-20,309527.96674757986
2024-08-21,308966.1194432272
2024-08-22,309254.03122601146
2024-08-23,309453.1624993496
2024-08-26,311055.90955219977
2024-08-27,310529.5936239326
2024-08-28,310502.2113184982
2024-08-29,310380.0272346592
2024-08-30,310349.8352761255
2024-09-02,309744.1514310888
2024-09-03,308792.8287025969
2024-09-04,302766.8155779021
2024-09-05,302933.3649843166
2024-09-06,303902.78365514305
2024-09-09,302939.3451951042
2024-09-10,301554.6913413479
2024-09-11,301815.05431234074
2024-09-12,305671.86031320103
2024-09-13,305479.0442884383
2024-09-16,305468.06546923873
2024-09-18,304455.1789080057
2024-09-19,307927.19391000667
2024-09-20,308036.26495413255
2024-09-23,307746.9565339306
2024-09-24,307801.1123041541
2024-09-25,308353.42910072126
2024-09-26,307488.5889761272
2024-09-27,307547.6435847145
