Date,Equity
2023-07-13,200240.13584751874
2023-07-14,204188.74386759874
2023-07-17,206721.62747668108
2023-07-18,205462.98514581128
2023-07-19,202188.9679870715
2023-07-20,207231.04827295436
2023-07-21,215810.96246934892
2023-07-24,220291.05931554013
2023-07-25,216639.24695625482
2023-07-26,215418.6455406791
2023-07-27,215587.2770706609
2023-07-28,219628.84157388518
2023-07-31,216124.92543885903
2023-08-01,212836.92476838693
2023-08-02,195438.1114253503
2023-08-04,196562.1573145984
2023-08-07,207963.18759610545
2023-08-08,206765.53934997128
2023-08-09,206239.7860999295
2023-08-10,195046.81122875155
2023-08-11,198443.97401521323
2023-08-14,195060.59166863005
2023-08-15,204266.3472730876
2023-08-16,212313.11115586452
2023-08-17,218868.36249160464
2023-08-18,210504.38662290544
2023-08-21,214938.0358331061
2023-08-22,217048.15819746416
2023-08-23,219527.77043383426
2023-08-24,220443.22653848625
2023-08-25,214419.2614392653
2023-08-28,211368.1381541123
2023-08-29,211720.0659167697
2023-08-30,212154.67486638855
2023-08-31,212822.82788301544
2023-09-01,211289.47614867782
2023-09-04,211905.99366294817
2023-09-05,211758.74418002818
2023-09-06,212870.8703165546
2023-09-07,212375.88431707863
2023-09-08,211692.8015708345
2023-09-11,209861.85603177577
2023-09-12,210001.28124058538
2023-09-13,210130.18654636477
2023-09-14,210713.85690300577
2023-09-15,210836.99321219095
2023-09-18,209700.31904536427
2023-09-19,209280.52609250083
2023-09-20,207451.01763547288
2023-09-21,205367.7083949102
2023-09-22,206641.0441447073
2023-09-25,208107.38129381306
2023-09-26,207100.50718097622
2023-09-27,208289.34822346503
2023-09-28,208237.14013287364
2023-10-02,207981.9588847302
2023-10-03,208001.32551775346
2023-10-04,207955.85580821402
2023-10-05,208228.39676439116
2023-10-06,208215.85951235943
2023-10-11,208168.61601018143
2023-10-12,208922.3082715991
2023-10-13,209030.03393906893
2023-10-16,208453.0265098273
2023-10-17,207600.38801822034
2023-10-18,206025.54616371807
2023-10-19,205988.84038706837
2023-10-20,205289.32730004197
2023-10-23,203721.94487946303
2023-10-24,203283.83827534804
2023-10-25,203370.7776933441
2023-10-26,202864.46665551083
2023-10-27,202721.73624535406
2023-10-30,203406.9746757002
2023-10-31,202402.16950415686
2023-11-01,202579.2267428824
2023-11-02,203342.73377724388
2023-11-03,203470.172609555
2023-11-06,205690.36199255093
2023-11-07,209652.03130504626
2023-11-08,210685.0501283098
2023-11-09,209864.4420604605
2023-11-10,207172.30987195874
2023-11-13,205805.13645845046
2023-11-14,206490.17277358542
2023-11-15,207496.26788923884
2023-11-16,207585.48685836775
2023-11-17,207578.0073456479
2023-11-20,207438.57919795127
2023-11-21,208193.08101323617
2023-11-22,207846.00979361395
2023-11-23,205948.02475503617
2023-11-24,205775.46606498014
2023-11-27,203464.2165997281
2023-11-28,206829.5112865918
2023-11-29,208015.24528440268
2023-11-30,207725.27029776052
