Date,Equity
2023-05-22,198365.06206115652
2023-05-23,200684.50681887128
2023-05-24,202025.08975439658
2023-05-25,211166.77693149666
2023-05-26,213451.65714634483
2023-05-29,218749.2309669739
2023-05-30,218224.3107447459
2023-05-31,219590.14382655793
2023-06-01,224574.4110794015
2023-06-02,229884.4876033845
2023-06-05,230667.49867188372
2023-06-06,229527.82816728053
2023-06-07,235260.24112234736
2023-06-08,229158.50329136703
2023-06-09,237255.64116996108
2023-06-12,234936.3218053506
2023-06-13,242160.1454791873
2023-06-14,244131.99973436087
2023-06-15,257170.81563592653
2023-06-16,259020.4184799391
2023-06-19,258184.6649625687
2023-06-20,256968.68137890165
2023-06-21,260256.02472786157
2023-06-26,255671.16647435958
2023-06-27,246407.69219376857
2023-06-28,246784.15012888535
2023-06-29,252436.78824365608
2023-06-30,258996.06317967776
2023-07-03,269171.36132859724
2023-07-04,282727.62937475706
2023-07-05,280096.8516112535
2023-07-06,280278.9008682646
2023-07-07,276896.97141409526
2023-07-10,281159.44720778754
2023-07-11,290666.369824554
2023-07-12,299448.35902646923
2023-07-13,306081.50296566886
2023-07-14,313187.29059842264
2023-07-17,315057.64655557036
2023-07-18,312982.40557587944
2023-07-19,309122.4512256182
2023-07-20,317458.7647868833
2023-07-21,331340.22894140467
2023-07-24,335513.44813262543
2023-07-25,332144.79696861916
2023-07-26,333020.92257483915
2023-07-27,332783.69932306895
2023-07-28,338963.58093984507
2023-07-31,330273.7422383057
2023-08-01,326595.02762346936
2023-08-02,306611.65042861557
2023-08-04,309537.2788357726
2023-08-07,323251.5047117924
2023-08-08,320712.73640078166
2023-08-09,319138.96398966975
2023-08-10,303777.4384656779
2023-08-11,307860.01752484706
2023-08-14,305035.82566778344
2023-08-15,316874.7029068824
2023-08-16,326125.8678585081
2023-08-17,334052.7070443358
2023-08-18,324885.6250997299
2023-08-21,330076.5846670054
2023-08-22,334447.21283892257
2023-08-23,337093.20942145446
2023-08-24,338698.5062108663
2023-08-25,332936.827967257
2023-08-28,329220.9556254826
2023-08-29,329800.64901156916
2023-08-30,329232.23845405766
