Date,Equity
2023-07-20,202383.2807245261
2023-07-21,214704.21640437155
2023-07-24,222503.31312386083
2023-07-25,219742.62060221218
2023-07-26,219655.51322121982
2023-07-27,219593.4523195894
2023-07-28,224443.6715810589
2023-07-31,216267.42758511376
2023-08-01,214550.84311458716
2023-08-02,200485.22652108336
2023-08-04,201194.93549939775
2023-08-07,213136.60240805204
2023-08-08,211846.94746791234
2023-08-09,210540.06580572703
2023-08-10,197778.45619164282
2023-08-11,201287.6280034916
2023-08-14,198199.05530174373
2023-08-15,206439.73938446757
2023-08-16,213577.0287863481
2023-08-17,218128.04258686176
2023-08-18,210669.49402698982
2023-08-21,214307.30742288337
2023-08-22,218211.1290875697
2023-08-23,219466.09762031198
2023-08-24,222401.52687200744
2023-08-25,218674.0427210546
2023-08-28,216667.5956198352
2023-08-29,216400.17594726192
2023-08-30,216753.14626015132
2023-08-31,216945.75391210683
2023-09-01,216059.17059712813
2023-09-04,216488.82584333778
2023-09-05,216697.98806095982
2023-09-06,217383.71623025896
2023-09-07,217163.3989489328
2023-09-08,216361.86949636982
2023-09-11,215010.20898305884
2023-09-12,214736.3179418673
2023-09-13,215166.89239118723
2023-09-14,215896.4268587456
2023-09-15,215884.7251206701
2023-09-18,215497.90993348337
2023-09-19,215227.33992258436
2023-09-20,213657.31593919214
2023-09-21,211653.09743338675
2023-09-22,212138.34189917022
2023-09-25,212898.1826047317
2023-09-26,212083.42676494812
2023-09-27,212909.77051304007
2023-09-28,212788.29772916372
2023-10-02,212472.69523430927
2023-10-03,212279.02600321145
2023-10-04,212173.92604721224
2023-10-05,212453.89002623383
2023-10-06,212447.63842234033
2023-10-11,212523.2981685263
2023-10-12,213285.51467021974
2023-10-13,213401.71766905903
2023-10-16,212819.09464213144
2023-10-17,211976.59813147664
2023-10-18,210094.12371474097
2023-10-19,210249.37201400404
2023-10-20,209539.95484656838
2023-10-23,207597.46374400627
2023-10-24,207218.05438706497
2023-10-25,207089.5330824486
2023-10-26,206380.30120978216
2023-10-27,205847.23099090974
2023-10-30,206742.59145014663
2023-10-31,205330.6175481838
2023-11-01,205458.84277410488
2023-11-02,206633.47068548852
2023-11-03,206965.91739440747
2023-11-06,209323.6388632147
2023-11-07,213210.55394033296
2023-11-08,214372.44276772471
2023-11-09,213817.83851266623
2023-11-10,210843.71877996225
2023-11-13,209815.26834042108
2023-11-14,210430.61976586224
2023-11-15,208906.2566880603
2023-11-16,209445.39255664582
2023-11-17,210890.99690508397
2023-11-20,210256.91235721135
2023-11-21,210860.55596945022
2023-11-22,210379.33566883023
2023-11-23,209005.37011575233
2023-11-24,207642.2468145923
2023-11-27,204973.61134754418
2023-11-28,208820.20323221525
2023-11-29,209379.5586653079
2023-11-30,209925.47166315294
2023-12-01,210020.64826487837
2023-12-04,210907.20687837532
2023-12-05,212289.3418026565
2023-12-06,212208.95665263585
2023-12-07,213631.36682202568
2023-12-08,218654.37715687562
2023-12-11,216859.37818846936
2023-12-12,220255.33962279712
2023-12-13,220189.48597777417
2023-12-14,220387.8632663056
2023-12-15,218383.4329309836
2023-12-18,216876.48578951997
2023-12-19,214286.1862432433
2023-12-20,214778.22566294187
2023-12-21,213838.36325983412
2023-12-22,214781.78553834264
2023-12-25,210078.97274101464
2023-12-26,212186.50593921318
2023-12-27,213628.21058302608
2023-12-28,213999.98712814867
2023-12-29,213053.1256641565
2024-01-02,213779.57989566456
2024-01-03,212906.74726371825
2024-01-04,214224.6040729713
2024-01-05,214789.96266518574
2024-01-08,212677.03921995786
2024-01-09,206807.22039540746
2024-01-10,202360.0872987264
2024-01-11,202272.5872785278
2024-01-12,202324.3215745028
2024-01-15,201121.7978089652
2024-01-16,200380.2828141916
2024-01-17,198751.32296338846
2024-01-18,200583.37863668596
2024-01-19,201736.90502182103
2024-01-22,204688.92392173974
2024-01-23,204579.5132529348
2024-01-24,204100.06592471863
2024-01-25,203974.82548323335
2024-01-26,201654.72663912742
2024-01-29,203289.38960359865
2024-01-30,205153.88488604908
2024-01-31,204262.21498769315
2024-02-01,210046.7725875883
2024-02-02,214111.11472230722
2024-02-05,215101.13417963043
2024-02-15,221972.77752284968
2024-02-16,217929.45443153815
2024-02-19,215236.5965947626
2024-02-20,213209.47619975876
2024-02-21,211253.6545596804
2024-02-22,212999.00824157678
2024-02-23,212715.1303024518
2024-02-26,212877.98141698228
2024-02-27,209002.1192826626
2024-02-29,214252.53013371382
2024-03-01,217579.89387729845
2024-03-04,221452.8587851193
2024-03-05,225990.32669055145
2024-03-06,230442.53048785406
2024-03-07,229028.5058995927
2024-03-08,224164.13887172437
2024-03-11,226022.28063881688
2024-03-12,229616.97461909126
2024-03-13,228703.49298520642
2024-03-14,221633.1368764615
2024-03-15,220023.17585196043
2024-03-18,226287.73499610822
2024-03-19,226783.38910769837
2024-03-20,225550.60766481052
2024-03-21,227409.44050372185
2024-03-22,225579.86403471438
2024-03-25,226130.9995012387
2024-03-26,221643.90996613356
2024-03-27,222506.35077888
2024-03-28,223730.9903933163
2024-03-29,224258.97429499982
2024-04-01,222828.21092155218
2024-04-02,228571.2035389648
2024-04-03,229321.84763415117
2024-04-08,228181.16353508586
2024-04-09,231842.32213428972
2024-04-10,230182.4871999467
2024-04-11,228828.6450116392
2024-04-12,232953.68070430544
2024-04-15,225813.1493576593
2024-04-16,217371.54395225612
2024-04-17,225346.01168111438
2024-04-18,228876.5280293955
2024-04-19,220390.71553069784
2024-04-22,212460.11432643185
2024-04-23,213450.18342683517
2024-04-24,221231.2196942348
2024-04-25,219186.2910818621
2024-04-26,221604.19400752254
2024-04-29,221740.1135022161
2024-04-30,220929.3242789437
2024-05-02,219382.8367250678
2024-05-03,220435.2592583298
2024-05-06,220988.77711559492
2024-05-07,221857.88622955457
2024-05-08,220751.42258623787
2024-05-09,220248.91057735932
2024-05-10,222441.92849828769
2024-05-13,222971.68134921815
2024-05-14,224384.69865027847
2024-05-15,225736.58616369872
2024-05-16,232385.4371086315
