Date,Equity
2023-07-13,200240.13584751874
2023-07-14,204188.74225439248
2023-07-17,206721.62850115565
2023-07-18,205462.98439487317
2023-07-19,202188.96095243114
2023-07-20,207231.05155040242
2023-07-21,215810.9600863224
2023-07-24,220291.05923685385
2023-07-25,216639.24980410014
2023-07-26,215418.64514063142
2023-07-27,215587.28108588964
2023-07-28,219628.83665812036
2023-07-31,216124.9246472455
2023-08-01,212836.92636484775
2023-08-02,195438.11470584347
2023-08-04,196562.16389332045
2023-08-07,207963.18784139166
2023-08-08,206765.5439453481
2023-08-09,206239.7939971051
2023-08-10,195046.8173768741
2023-08-11,198443.97274007872
2023-08-14,195060.58899555576
2023-08-15,204266.3526192963
2023-08-16,212313.114144758
2023-08-17,218868.36433851626
2023-08-18,210504.37851377952
2023-08-21,214938.03654454634
2023-08-22,217048.1556310527
2023-08-23,219527.76874948377
2023-08-24,220443.2256311178
2023-08-25,214419.26059538356
2023-08-28,211368.13604786902
2023-08-29,211720.06745857722
2023-08-30,212154.67370740324
2023-08-31,212822.83039282847
2023-09-01,211289.47783976866
2023-09-04,211905.9959601968
2023-09-05,211758.74701783212
2023-09-06,212870.87211570446
2023-09-07,212375.88578941562
2023-09-08,211692.80092689663
2023-09-11,209861.8559196427
2023-09-12,210001.28261194675
2023-09-13,210130.1887964344
2023-09-14,210713.85871814954
2023-09-15,210836.9942953788
2023-09-18,209700.32137412886
2023-09-19,209280.52764777036
2023-09-20,207451.01744501042
2023-09-21,205367.70905149364
2023-09-22,206641.0456362579
2023-09-25,208107.38438312782
2023-09-26,207100.50884798073
2023-09-27,208289.35033976854
2023-09-28,208237.14332445432
2023-10-02,207981.9610204749
2023-10-03,208001.32472289787
2023-10-04,207955.85731607646
2023-10-05,208228.40120383617
2023-10-06,208215.86253723077
2023-10-11,208168.61903189705
2023-10-12,208922.3107731731
2023-10-13,209030.0351023122
2023-10-16,208453.02899891874
2023-10-17,207600.3872115722
2023-10-18,206025.54959382775
2023-10-19,205988.84458991693
2023-10-20,205289.33016499178
2023-10-23,203721.94809302225
2023-10-24,203283.84288033625
2023-10-25,203370.78285010564
2023-10-26,202864.47070870316
2023-10-27,202721.73853744162
2023-10-30,203406.9782664611
2023-10-31,202402.1742947888
2023-11-01,202579.2304900141
2023-11-02,203342.73943453073
2023-11-03,203470.17611834191
2023-11-06,205690.3671405394
2023-11-07,209652.0332030843
2023-11-08,210685.05519028218
2023-11-09,209864.44235172076
2023-11-10,207172.3101949612
2023-11-13,205805.1359987808
2023-11-14,206490.17223830853
2023-11-15,207496.27370860614
2023-11-16,207585.49553724754
2023-11-17,207578.0152735614
2023-11-20,207438.5856111701
2023-11-21,208193.08868502782
2023-11-22,207846.0213080122
2023-11-23,205948.03441387843
2023-11-24,205775.47192355624
2023-11-27,203464.22248535222
2023-11-28,206829.5220140841
2023-11-29,208015.2564365663
2023-11-30,207725.27941880768
2023-12-01,208176.2813365822
2023-12-04,211427.49693215545
2023-12-05,216981.17072942446
2023-12-06,214917.09744019184
2023-12-07,216553.0240758541
2023-12-08,220247.40725835453
2023-12-11,218162.9887327045
2023-12-12,220288.4169818334
2023-12-13,221794.98929326358
2023-12-14,220626.2414590772
2023-12-15,220810.22092805617
2023-12-18,219444.8633108951
2023-12-19,217193.89801729243
2023-12-20,216070.9098024449
2023-12-21,215858.02514352495
2023-12-22,217430.70708014205
2023-12-25,213395.34078825565
2023-12-26,215804.87240648098
2023-12-27,217856.11119387322
2023-12-28,216808.24013381303
2023-12-29,216112.09777388818
2024-01-02,217048.2700617978
2024-01-03,215393.63992419568
2024-01-04,216743.33907759344
2024-01-05,216753.39430305496
2024-01-08,215449.83750612882
2024-01-09,210067.35326782684
2024-01-10,207065.62200254927
2024-01-11,208026.24519320438
2024-01-12,207163.38289644898
2024-01-15,207347.14261118328
2024-01-16,208006.78711133078
2024-01-17,206445.74229234605
2024-01-18,207400.33551052393
2024-01-19,208407.30592097054
2024-01-22,210290.66894042765
2024-01-23,211654.58446657285
2024-01-24,210722.27636829033
2024-01-25,211310.32879128354
2024-01-26,208689.53745320553
2024-01-29,210190.18594996489
2024-01-30,210863.55492239664
2024-01-31,208671.30999689669
2024-02-01,213889.3863120308
2024-02-02,219225.0779281471
2024-02-05,222141.10433771327
2024-02-15,233378.2007240879
2024-02-16,228754.7684308328
2024-02-19,225154.54914157523
2024-02-20,224124.07210621316
2024-02-21,222274.34004317882
2024-02-22,224251.77863889054
2024-02-23,222898.9236648009
2024-02-26,223102.98468782392
2024-02-27,219121.93396268625
2024-02-29,225728.86347723054
2024-03-01,229304.7184499974
2024-03-04,232737.89297580055
2024-03-05,238370.82856078073
2024-03-06,243556.29687165705
2024-03-07,241283.3346188028
2024-03-08,235385.35457329857
2024-03-11,237589.66945966013
2024-03-12,239182.82169483675
2024-03-13,238116.7090374852
2024-03-14,229492.46052614468
2024-03-15,226393.48826383773
2024-03-18,232492.9914357176
2024-03-19,233549.99146401763
2024-03-20,232564.25432674744
2024-03-21,234197.71129765836
2024-03-22,232331.0153717973
2024-03-25,232869.99136333226
2024-03-26,228237.26677461268
2024-03-27,229101.8760067001
2024-03-28,230442.96761263133
2024-03-29,230976.18985806528
2024-04-01,229414.64076803345
2024-04-02,235360.87180883432
2024-04-03,236055.12080129088
2024-04-08,235051.10432340633
2024-04-09,238833.97129269037
2024-04-10,237122.86679157586
2024-04-11,235724.88143506256
2024-04-12,239304.93620913202
2024-04-15,233544.90089554066
2024-04-16,224514.50416940107
2024-04-17,232785.35856054208
2024-04-18,236790.55343359627
2024-04-19,227900.6222108061
2024-04-22,219534.6853748308
2024-04-23,220767.7415156452
2024-04-24,228707.22522455239
2024-04-25,226619.551982127
2024-04-26,229168.79992337816
2024-04-29,229322.61333353308
2024-04-30,228412.42660587325
2024-05-02,226906.7934337802
2024-05-03,227856.07545534204
2024-05-06,228329.6431185547
2024-05-07,229189.59625919236
2024-05-08,227897.4794758004
2024-05-09,227292.05254783435
2024-05-10,229644.58427700383
2024-05-13,229678.98876697238
2024-05-14,229785.24028848336
2024-05-15,231682.2091711579
2024-05-16,238404.9560306234
2024-05-17,235173.560915255
2024-05-20,233140.46687012597
2024-05-21,230068.53977061546
2024-05-22,232901.57623785854
2024-05-23,233684.24509185774
2024-05-24,236446.41888867022
2024-05-27,242909.44940669174
2024-05-28,247434.49325298367
2024-05-29,243109.11160382594
2024-05-30,241423.40248496053
2024-05-31,237191.80855097057
2024-06-03,239916.72120355902
2024-06-04,236993.47345081047
2024-06-05,245358.35039695166
2024-06-06,248222.1210764227
