Date,Equity
2023-08-18,199494.57812699937
2023-08-21,199649.1052987197
2023-08-22,200001.59902448507
2023-08-23,200378.2627380538
2023-08-24,200839.54733053234
2023-08-25,200240.85260039562
2023-08-28,199846.8390206475
2023-08-29,200007.6002289422
2023-08-30,200121.97325097388
2023-08-31,200440.18957286546
2023-09-01,199750.01668255893
2023-09-04,200052.5142450163
2023-09-05,200063.32737323604
2023-09-06,200059.01768868073
2023-09-07,200010.42339992136
2023-09-08,199572.26023382877
2023-09-11,198437.92740860186
2023-09-12,198402.40036903834
2023-09-13,198059.981385097
2023-09-14,198301.42634805132
2023-09-15,199087.37949086487
2023-09-18,196048.5410807375
2023-09-19,195892.71247268288
2023-09-20,191691.4698524091
2023-09-21,186809.26500785985
2023-09-22,186842.08952387015
2023-09-25,188287.0872063563
2023-09-26,188989.26001618197
2023-09-27,190739.50131434936
2023-09-28,190961.33542760674
2023-10-02,192060.09400836605
2023-10-03,191559.70352664005
2023-10-04,192353.77395398344
2023-10-05,194520.93601343388
2023-10-06,195207.84688342016
2023-10-11,194959.19713926822
2023-10-12,194679.6360641042
2023-10-13,195363.70442092186
2023-10-16,194315.75505330582
2023-10-17,193063.87975028923
2023-10-18,188835.6091614341
2023-10-19,189012.28041612983
2023-10-20,187801.92761952744
2023-10-23,185514.94837576782
2023-10-24,185129.7493869709
2023-10-25,184805.90420807488
2023-10-26,183624.732824184
2023-10-27,183187.59815884774
2023-10-30,184789.30742485443
2023-10-31,182989.57089629117
2023-11-01,183014.85214662904
2023-11-02,184804.29475496436
2023-11-03,185491.1499478067
2023-11-06,187861.03399952786
2023-11-07,191675.105524115
2023-11-08,191314.84440017864
2023-11-09,190730.7160705489
2023-11-10,189328.07283303555
2023-11-13,188585.8844148247
2023-11-14,189092.74783911926
2023-11-15,186704.12993745977
2023-11-16,186849.20888563298
2023-11-17,188071.34786949676
2023-11-20,187378.13867604086
2023-11-21,188248.37045231418
2023-11-22,187754.46599132087
2023-11-23,185786.09917041802
2023-11-24,185415.42112317597
2023-11-27,183094.43961730835
2023-11-28,186409.26209569327
2023-11-29,188333.80883546703
2023-11-30,188410.8564228439
2023-12-01,189664.69636341365
2023-12-04,190384.3528027111
2023-12-05,191803.77807475525
2023-12-06,192399.5530193052
2023-12-07,194355.4347198021
2023-12-08,197714.39195005738
2023-12-11,197028.51305178725
2023-12-12,201136.8361983576
2023-12-13,201278.33109640438
2023-12-14,200555.055257348
2023-12-15,200517.13757288424
2023-12-18,200402.9986147868
2023-12-19,198258.61873561575
2023-12-20,199123.89160464206
2023-12-21,199290.32368479052
2023-12-22,199485.80309614175
2023-12-25,195992.90900031733
2023-12-26,198427.93928074944
2023-12-27,199457.56261727755
2023-12-28,200145.89216383238
2023-12-29,199423.55741816814
2024-01-02,200689.67652913282
2024-01-03,199099.26962203643
2024-01-04,200590.9013078018
2024-01-05,201398.82393428605
2024-01-08,200063.3593121379
2024-01-09,195140.99820502836
2024-01-10,191700.35872675743
2024-01-11,192310.64244029467
2024-01-12,192657.48164602809
