Date,Equity
2023-07-04,205716.7721818021
2023-07-05,202106.22389307816
2023-07-06,200082.47039964373
2023-07-07,198994.0157147486
2023-07-10,201597.79194353445
2023-07-11,211009.67421953898
2023-07-12,218908.45745814373
2023-07-13,224085.3238441755
2023-07-14,228877.2990741363
2023-07-17,228948.92388243042
2023-07-18,229376.71702055348
2023-07-19,225982.85030821824
2023-07-20,232288.02231267872
2023-07-21,242968.2510142423
2023-07-24,248136.18534147702
2023-07-25,246406.6722092301
2023-07-26,245411.22001129735
2023-07-27,246583.48648728163
2023-07-28,251042.88294915794
2023-07-31,243787.17498689494
2023-08-01,240273.43133681684
2023-08-02,224668.92094440898
2023-08-04,225486.24447205677
2023-08-07,235403.885499197
2023-08-08,234224.42709153504
2023-08-09,234283.17062672912
2023-08-10,224306.15455851165
2023-08-11,227005.3923707686
2023-08-14,223386.3972161375
2023-08-15,231690.16620601033
2023-08-16,237385.8226497389
2023-08-17,242553.85651785764
2023-08-18,236842.45940439144
2023-08-21,239854.0552309813
2023-08-22,242991.12438218005
2023-08-23,244852.47579146683
2023-08-24,246490.4049092123
2023-08-25,242081.29276232034
2023-08-28,239471.4515140002
2023-08-29,239808.76881298135
2023-08-30,239625.15206557102
2023-08-31,239518.8895733367
2023-09-01,237784.7363448681
2023-09-04,238152.11194573093
2023-09-05,238416.3921085117
2023-09-06,239955.67252636762
2023-09-07,239760.93276097
2023-09-08,239259.10610912292
2023-09-11,238130.21374139178
2023-09-12,238075.32567941834
2023-09-13,238829.02834828434
2023-09-14,239742.5411776012
2023-09-15,239583.70007572108
2023-09-18,239128.70255717053
2023-09-19,238954.3309618118
2023-09-20,237018.4662068539
2023-09-21,234574.7685087602
2023-09-22,235267.1736156931
2023-09-25,236272.15074683074
2023-09-26,235499.97215246616
2023-09-27,236081.81038767516
2023-09-28,236464.69153804568
2023-10-02,236174.76963400102
2023-10-03,236109.88484108163
2023-10-04,236071.80185448716
2023-10-05,236539.28152703727
2023-10-06,236397.1144567447
2023-10-11,236431.61615215425
2023-10-12,236648.32412691903
2023-10-13,237288.1876052937
2023-10-16,236607.22834538994
2023-10-17,235242.503725135
2023-10-18,231681.49680669483
2023-10-19,232621.32847298155
2023-10-20,232611.9900568712
2023-10-23,230116.38684548484
2023-10-24,230133.46316460718
2023-10-25,229809.23021029923
2023-10-26,228381.82764338306
2023-10-27,228605.25266522693
2023-10-30,229240.44034085833
2023-10-31,227692.01694670256
2023-11-01,227818.98180771098
2023-11-02,229542.66002456527
2023-11-03,230880.83168473822
2023-11-06,233383.91698152033
2023-11-07,238303.35996176305
2023-11-08,239485.1534757604
2023-11-09,238383.78952497555
2023-11-10,235130.301891458
2023-11-13,234331.0062360428
2023-11-14,234660.1312410067
2023-11-15,233381.9285982726
2023-11-16,233266.96499821008
2023-11-17,235347.94127584627
2023-11-20,235267.81640328735
2023-11-21,235780.01990722862
2023-11-22,234744.25286127988
2023-11-23,232400.13068257898
2023-11-24,231251.80043387171
2023-11-27,228381.3708577841
2023-11-28,232192.8516186122
2023-11-29,234387.3352561443
2023-11-30,234989.57851830358
2023-12-01,235456.1904178236
2023-12-04,237061.83036204596
2023-12-05,240865.41006859465
2023-12-06,239023.99504811625
2023-12-07,240842.11317766173
2023-12-08,244254.7293359558
2023-12-11,240290.65100401596
2023-12-12,242287.6628566638
2023-12-13,241947.68279668552
2023-12-14,242953.83381001945
2023-12-15,242074.281714529
2023-12-18,240240.07509736033
2023-12-19,238331.22860487393
2023-12-20,239082.19004926702
2023-12-21,238649.5766615891
2023-12-22,239163.87970063294
2023-12-25,236576.80297512925
2023-12-26,238942.35080062092
2023-12-27,241964.11504003516
2023-12-28,243678.3973210675
2023-12-29,242474.5354432939
2024-01-02,242467.0443279054
2024-01-03,240319.67149373607
2024-01-04,240390.59073738908
2024-01-05,239863.2744721178
2024-01-08,238986.28472307185
2024-01-09,234023.09148358222
2024-01-10,230887.20844731302
2024-01-11,231866.6948515628
2024-01-12,231336.92493795417
2024-01-15,230724.21988444612
2024-01-16,230848.03488988095
2024-01-17,228532.61406221075
